,Active,Name,AcresBurned,Latitude,Longitude,Location,Counties,Started,Extinguished,Started Month,Burn Length,Burn Length(h)
467,False,Roblar Fire,1245.0,33.393,-117.35093,Roblar Rd and Case Springs (Camp Pendleton),San Diego,2016-07-21 16:06:00+00:00,2016-07-30 14:15:00+00:00,7,8 days 22:09:00,214.15
468,False,Sage Fire,1109.0,34.36763,-118.57245,"off of Calgrove Blvd, southwest of Santa Clarita",Los Angeles,2016-07-09 12:04:00+00:00,2016-07-16 12:00:00+00:00,7,6 days 23:56:00,167.93333333333334
469,False,Marshes Fire,1080.0,37.79635,-120.32484,off Hwy. 49 and Marshes Flat Road north of Don Pedro Reservoir,Tuolumne,2016-09-26 12:20:00+00:00,2016-10-04 22:00:00+00:00,9,8 days 09:40:00,201.66666666666666
470,False,Saddle Fire,850.0,39.6871,-121.571,"Off Pentz Rd & Lime Saddle Rd, south of Paradise",Butte,2016-09-05 16:28:00+00:00,2016-09-12 14:51:00+00:00,9,6 days 22:23:00,166.38333333333333
472,False,Marina Fire,650.0,37.97,-119.14,Hwy 395 & Mono Lake,Mono,2016-06-25 06:30:00+00:00,2016-07-09 08:30:00+00:00,6,14 days 02:00:00,338.0
473,False,Tully Fire,599.0,41.284859999999995,-123.82268,"off of Hwy 169 & Martin's Ferry Rd, northwest of Weitchpec ",Humboldt,2016-08-22 16:03:00+00:00,2016-09-04 06:55:00+00:00,8,12 days 14:52:00,302.8666666666667
474,False,Fort Fire,554.0,34.913000000000004,118.9082,"off of I-5, east of Grapevine",Kern,2016-07-08 11:15:00+00:00,2016-07-10 19:37:00+00:00,7,2 days 08:22:00,56.36666666666667
475,False,99 Fire,550.0,39.6708,-121.7192,"Off of Highway 99 and Neal Road, south of Chico",Butte,2016-08-02 14:35:00+00:00,2016-08-03 08:00:00+00:00,8,0 days 17:25:00,17.416666666666668
476,False,Range Fire,518.0,35.2013,-118.7212,"off Deer Trail Dr & Hwy 223, 6 miles east of Arvin",Kern,2016-08-26 10:10:00+00:00,2016-08-29 10:30:00+00:00,8,3 days 00:20:00,72.33333333333333
477,False,Colyear Fire,464.0,40.0353,-122.56938999999998,"Colyear Springs Road, 7 miles west of Red Bank",Tehama,2016-06-30 13:32:00+00:00,2016-07-04 07:45:00+00:00,6,3 days 18:13:00,90.21666666666667
480,False,Beale Fire,400.0,36.16965,-121.38775,"off of Hammonton Smartsville Rd and Doolittle Rd, near Beale AFB ",Yuba,2016-08-18 15:35:00+00:00,2016-08-18 21:30:00+00:00,8,0 days 05:55:00,5.916666666666667
481,False,Tule Fire,395.0,36.1648,-118.73906000000001,"off Hwy 190, 4 miles northeast of Springville",Tulare,2016-08-22 22:00:00+00:00,2016-11-08 10:15:00+00:00,8,77 days 12:15:00,1860.25
482,False,Howard Fire,380.0,41.4657,-120.9066,"in Howards Gulch, north of Canby ",Modoc,2016-09-11 14:15:00+00:00,2016-09-14 18:00:00+00:00,9,3 days 03:45:00,75.75
486,False,Appaloosa Fire,310.0,38.02845,-120.61153,"Appaloosa Rd. and Pinto Dr., 5 miles southwest of Angels Camp",Calaveras,2016-07-02 14:55:00+00:00,2016-07-08 19:32:00+00:00,7,6 days 04:37:00,148.61666666666667
487,False,Flat Fire,306.0,0.0,0.0," off Granite Rd and Poso Flat Rd., 5 miles south of Woody",Kern,2016-09-19 14:13:00+00:00,2016-09-21 09:30:00+00:00,9,1 days 19:17:00,43.28333333333333
490,False,DeWolf Fire,278.0,36.88286,-119.654,"DeWolf Ave & Behymer Ave, 2 miles north of Clovis",Fresno,2016-05-25 01:03:00+00:00,2016-05-25 08:00:00+00:00,5,0 days 06:57:00,6.95
492,False,Tobin Fire,248.0,39.92,-121.32,north of Hwy 70 and west of Jackass Creek Road ,Plumas,2016-09-26 13:23:00+00:00,2016-10-06 17:15:00+00:00,9,10 days 03:52:00,243.86666666666667
493,False,King Fire ,237.0,0.0,0.0,"north of Hwy 198, east of Hwy 25",San Benito,2016-06-17 14:30:00+00:00,2016-06-20 06:00:00+00:00,6,2 days 15:30:00,63.5
494,False,Onyx Fire,221.0,35.68313,-118.21793000000001,"off Coyote Trail & Rocky Hill, East of Onyx",Kern,2016-07-13 17:08:00+00:00,2016-07-14 12:00:00+00:00,7,0 days 18:52:00,18.866666666666667
496,False,Reservoir Fire,215.0,39.12366,-122.50373,"Near Indian Valley Reservoir, 7 miles Southwest of Leesville",Lake,2016-06-26 16:00:00+00:00,2016-06-28 20:00:00+00:00,6,2 days 04:00:00,52.0
498,False,Camanche Fire,210.0,38.26874,-120.90265,"off Camanche Parkway North & Coal Mine Road, south of Ione",Amador,2016-06-17 14:54:00+00:00,2016-06-21 18:30:00+00:00,6,4 days 03:36:00,99.6
499,False,Big Fire,188.0,36.92244,-119.39618999999999,"off Watts Valley Rd. & Big Springs Ln, east of Clovis",Fresno,2016-07-11 14:30:00+00:00,2016-07-13 17:30:00+00:00,7,2 days 03:00:00,51.0
500,False,Emerald Fire,176.0,38.934490000000004,-120.10744,"off Highway 89, near Cascade Lake and Emerald Bay.",El Dorado,2016-10-14 01:28:00+00:00,2016-10-17 11:45:00+00:00,10,3 days 10:17:00,82.28333333333333
501,False,Briggs Fire,173.0,0.0,0.0,off Briggs Rd & Louis Rd in Romoland,Riverside,2016-07-12 15:20:00+00:00,2016-07-15 08:00:00+00:00,7,2 days 16:40:00,64.66666666666667
502,False,Athens Fire,169.0,38.8390117,-121.3090268,"Off Athens Ave & Industrial Blvd, south of Lincoln",Placer,2016-05-17 15:06:00+00:00,2016-05-19 18:00:00+00:00,5,2 days 02:54:00,50.9
503,False,Sunny Fire,158.0,36.84479,-119.34487,off Sunnyslope Rd & Lakeside Ln near the Pine Flat Lake Reservoir,Fresno,2016-09-03 14:44:00+00:00,2016-09-06 18:15:00+00:00,9,3 days 03:31:00,75.51666666666667
504,False,Wheatland Fire,156.0,34.275999999999996,-118.354,"Hwy 210 and Wheatland Ave, southeast of Lake View Terrace",Los Angeles,2016-05-23 14:15:00+00:00,2016-05-25 18:45:00+00:00,5,2 days 04:30:00,52.5
505,False,Hills Fire,151.0,0.0,0.0,four miles Northwest of Panoche and Interstate 5 ,Fresno,2016-04-28 17:45:00+00:00,2016-04-29 17:15:00+00:00,4,0 days 23:30:00,23.5
506,False,Old Fire,150.0,37.75972,-120.02962600000001,"off Old Yosemite Rd, 8 miles east of Greeley Hill",Del Norte,2016-09-13 13:55:00+00:00,2016-09-17 18:00:00+00:00,9,4 days 04:05:00,100.08333333333333
507,False,Holy Fire,150.0,33.6542,-117.5221,off Trabuco Creek Rd near Holy Jim Trail,Orange,2016-08-31 04:10:00+00:00,2016-09-05 06:55:00+00:00,8,5 days 02:45:00,122.75
508,False,Shedd Fire,150.0,35.619609999999994,-120.39993,Wood Canyon Rd & Hwy 41,San Luis Obispo,2016-05-10 16:11:00+00:00,2016-05-10 18:45:00+00:00,5,0 days 02:34:00,2.566666666666667
509,False,Bird Fire,147.0,37.62215,-121.36665,"off of Bird Rd & I-580, south of Tracy",San Joaquin,2016-08-20 08:35:00+00:00,2016-08-20 18:45:00+00:00,8,0 days 10:10:00,10.166666666666666
510,False,Frame Fire,145.0,36.14161,-120.62048,"Hwy 198 and Frame Ln, 14 miles west of Coalinga",Fresno,2016-07-04 17:15:00+00:00,2016-07-07 19:00:00+00:00,7,3 days 01:45:00,73.75
511,False,Maze Fire,140.0,0.0,0.0,"off of Maze & Kasson, west of Modesto",Stanislaus,2016-08-04 15:45:00+00:00,2016-08-04 20:00:00+00:00,8,0 days 04:15:00,4.25
512,False,Temecula Fire,139.0,33.476894,-117.140883,Off I-15 south of Temecula Parkway,Riverside,2016-06-04 11:40:00+00:00,2016-06-07 18:15:00+00:00,6,3 days 06:35:00,78.58333333333333
513,False,Famoso Fire,138.0,35.607479999999995,-118.94811000000001,"off Granite Rd & Famoso Rd, 15 miles east of Famoso",Kern,2016-07-15 23:55:00+00:00,2016-07-16 07:40:00+00:00,7,0 days 07:45:00,7.75
514,False,Avocado Fire,132.0,36.787690000000005,-119.38248,"Off Piedra Rd near Kings River, 10 miles northeast of Sanger",Fresno,2016-05-15 16:38:00+00:00,2016-05-17 19:10:00+00:00,5,2 days 02:32:00,50.53333333333333
515,False,Bangor Fire,130.0,39.4403,-121.42647,"off Oro-Bangor Highway & Swedes Flat, 7 miles SE of Oroville",Butte,2016-09-22 11:45:00+00:00,2016-09-23 10:30:00+00:00,9,0 days 22:45:00,22.75
516,False,Green Fire,123.0,37.0099,-119.5792,"off Auberry Rd & White Thorne Rd, near Prather",Fresno,2016-07-15 16:45:00+00:00,2016-07-16 18:00:00+00:00,7,1 days 01:15:00,25.25
517,False,Rock Creek Fire,122.0,0.0,0.0,southeast of Mammoth Lakes and a mile north of the community of Swall Meadows.,Mono,2016-08-05 15:45:00+00:00,2016-08-07 19:33:00+00:00,8,2 days 03:48:00,51.8
518,False,Coe Fire,120.0,37.17072,-121.42238,"Henry W. Coe State Park, Del Puerto Canyon, 20 miles west of Gustine (Stanislaus Co.)",Stanislaus,2016-06-07 16:30:00+00:00,2016-06-09 17:10:00+00:00,6,2 days 00:40:00,48.666666666666664
520,False,Coal Fire,112.0,39.595,-121.6008,"Off Coal Canyon Rd & Hwy 70, north of Oroville",Butte,2016-06-20 16:38:00+00:00,2016-06-20 19:50:00+00:00,6,0 days 03:12:00,3.2
521,False,Broken Fire,103.0,37.256009999999996,-119.65776000000001,"Hwy 41 and Hummingbird Ln, One mile east of Coarsgold",Madera,2016-07-04 11:53:00+00:00,2016-07-06 20:00:00+00:00,7,2 days 08:07:00,56.11666666666667
522,False,Cow Fire,100.0,40.0,-121.93923000000001,off Whitmore Road and Old Cow Creek Road,Shasta,2016-09-25 07:15:00+00:00,2016-09-25 13:15:00+00:00,9,0 days 06:00:00,6.0
523,False,Bailey Fire,100.0,0.0,0.0,"Hwy 101 & Bailey Rd, South San Jose",Santa Clara,2016-08-17 15:19:00+00:00,2016-08-18 19:50:00+00:00,8,1 days 04:31:00,28.516666666666666
524,False,Hart Fire,100.0,35.24504,-118.60343999999999,"off Hwy 58 and Hart Flat Rd, Tehachapi ",Kern,2016-08-04 17:10:00+00:00,2016-08-07 20:15:00+00:00,8,3 days 03:05:00,75.08333333333333
526,False,Bradley Fire,100.0,35.85093,-120.81081,"off Highway 101 and San Antonio River, south of Bradley ",Monterey,2016-07-22 15:15:00+00:00,2016-07-23 08:45:00+00:00,7,0 days 17:30:00,17.5
527,False,Feather Fire,100.0,32.9612,-116.7945,"off of El Capitan Truck Trail, south of Ramona ",San Diego,2016-07-18 13:08:00+00:00,2016-07-20 13:45:00+00:00,7,2 days 00:37:00,48.61666666666667
528,False,Mercury Fire,95.0,5487.0,-120.841536,"off of New Idria Rd & Panoche Rd, south of Mercey Hot Springs ",San Benito,2016-07-09 12:43:00+00:00,2016-07-10 19:30:00+00:00,7,1 days 06:47:00,30.783333333333335
529,False,Dunstone Fire,91.0,39.33035,-121.78973,"La Porte Road at Dunstone Road, west of Bangor ",Butte,2016-05-27 13:43:00+00:00,2016-05-27 17:00:00+00:00,5,0 days 03:17:00,3.283333333333333
530,False,Santos Fire,88.0,39.79547,-121.71661999999999,"off Hwy 32 at Santos Ranch Rd, south of Forest Ranch",Butte,2016-08-26 15:30:00+00:00,2016-08-30 18:40:00+00:00,8,4 days 03:10:00,99.16666666666667
531,False,Flores Fire,88.0,40.07846,-122.2071,"Interstate 5 & Flores Ave, 5 miles south of Red Bluff",Tehama,2016-07-01 13:54:00+00:00,2016-07-01 17:45:00+00:00,7,0 days 03:51:00,3.85
532,False,Moore Fire,88.0,38.86804,-121.37704,"off Moore Rd and South Dowd Rd, west of Lincoln",Placer,2016-06-21 12:24:00+00:00,2016-06-21 15:45:00+00:00,6,0 days 03:21:00,3.35
533,False,Scott Fire,87.0,38.517771999999994,-121.103642,"off of Scotts Road and Latrobe Road, Rancho Murrieta",Sacramento,2016-07-10 15:30:00+00:00,2016-07-11 06:35:00+00:00,7,0 days 15:05:00,15.083333333333334
534,False,Frazier Fire,86.0,35.70821,-120.82266000000001,off Nacimiento Lake Dr. and Frazier Rd.,San Luis Obispo,2016-06-27 12:07:00+00:00,2016-06-29 17:00:00+00:00,6,2 days 04:53:00,52.88333333333333
535,False,Grub Fire,85.0,37.3228,-119.7738,"off of Grub Gulch Road and Acton Grade Road, west of Oakhurst",Madera,2016-08-04 14:13:00+00:00,2016-08-06 19:50:00+00:00,8,2 days 05:37:00,53.61666666666667
537,False,Dunnigan Fire,84.0,38.8866,-122.04726000000001,"off County Road 86 & County Road 6, west of Dunnigan",Yolo,2016-07-15 14:00:00+00:00,2016-07-15 15:40:00+00:00,7,0 days 01:40:00,1.6666666666666667
538,False,Cheyenne Fire,83.0,0.0,0.0,"off Cheyenne Way, south of Camanche Reservoir ",Calaveras,2016-06-15 12:46:00+00:00,2016-06-16 10:00:00+00:00,6,0 days 21:14:00,21.233333333333334
541,False,Serpa Fire,80.0,0.0,0.0,off Hwy 41 northeast of Coarsegold,Madera,2016-07-21 12:53:00+00:00,2016-07-25 19:20:00+00:00,7,4 days 06:27:00,102.45
542,False,Hoag Fire,80.0,39.7947,-121.85700000000001,"off Corning Road and Gaylord Avenue, east of Corning",Tehama,2016-06-11 14:30:00+00:00,2016-06-11 16:15:00+00:00,6,0 days 01:45:00,1.75
543,False,Sherwood Fire,78.0,36.92244,-119.39618999999999,"near Lake Sherwood, southwest of Thousand Oaks",Ventura,2016-07-13 15:52:00+00:00,2016-07-15 14:00:00+00:00,7,1 days 22:08:00,46.13333333333333
545,False,Newmark Fire,70.0,36.6543,-119.5327,"off Newmark Ave. and Fantz Ave., 3 miles southeast of Sanger",Fresno,2016-09-23 12:40:00+00:00,2016-09-24 20:00:00+00:00,9,1 days 07:20:00,31.333333333333332
546,False,Arroyo Fire,70.0,36.2833,-121.3306,"Arroyo Seco Rd &  Elm Ave, E of Greenfield",Monterey,2016-06-18 16:47:00+00:00,2016-06-20 18:15:00+00:00,6,2 days 01:28:00,49.46666666666667
547,False,Pala Fire,70.0,33.41639,-117.08828999999999,"in the 38000 block of Pala Temecula Road, Temecula",San Diego,2016-05-31 13:48:00+00:00,2016-06-07 06:45:00+00:00,5,6 days 16:57:00,160.95
548,False,Foothill Fire,69.0,39.0863,-122.7891,"off Foothill Drive, community of Lucerne",Lake,2016-07-19 17:16:00+00:00,2016-07-22 18:15:00+00:00,7,3 days 00:59:00,72.98333333333333
550,False,Cotton Fire,61.0,35.77135,-120.251,"off Highway 41, one mile east of the county line",Kern,2016-06-11 15:04:00+00:00,2016-06-12 12:30:00+00:00,6,0 days 21:26:00,21.433333333333334
553,False,Mill Fire,56.0,0.0,0.0,"Old Dump Road/T-3 Road, 2 miles east of Weed",Siskiyou,2016-05-19 15:37:00+00:00,2016-05-21 19:00:00+00:00,5,2 days 03:23:00,51.38333333333333
554,False,Lowe Fire,52.0,36.1934,-120.9293,East of King City,Monterey,2016-06-23 17:57:00+00:00,2016-06-24 18:20:00+00:00,6,1 days 00:23:00,24.383333333333333
555,False,Ruff Fire ,50.0,39.7299,-123.5044,"off of Hwy 101 and Woodruff Rd, north of Laytonville",Mendocino,2016-09-10 14:06:00+00:00,2016-09-15 09:10:00+00:00,9,4 days 19:04:00,115.06666666666666
556,False,Spring Fire,50.0,34.3183,-117.3189,"off of Hwy 138 & Los Flores Rd, south of Hesperia",San Bernardino,2016-09-07 16:53:00+00:00,2016-09-09 06:00:00+00:00,9,1 days 13:07:00,37.11666666666667
557,False,Storksbill Fire,50.0,38.79549,-121.00299,off Storksbill Rd in Pilot Hill ,El Dorado,2016-07-22 13:15:00+00:00,2016-07-23 18:00:00+00:00,7,1 days 04:45:00,28.75
558,False,Casitas Fire,50.0,0.0,0.0,"near Casitas Vista and Ventura Avenue, south of Casitas Springs  ",Ventura,2016-04-28 19:00:00+00:00,2016-04-30 07:00:00+00:00,4,1 days 12:00:00,36.0
559,False,70 Fire,49.0,39.43351,-121.6051,off Highway 70 at Palermo Rd.,Butte,2016-06-21 15:09:00+00:00,2016-06-21 16:30:00+00:00,6,0 days 01:21:00,1.35
560,False,Auburn Fire,47.0,39.20427,-121.05948000000001,"Off South Auburn Street and Whiting Street, Grass Valley",Nevada,2016-09-17 13:40:00+00:00,2016-09-20 18:00:00+00:00,9,3 days 04:20:00,76.33333333333333
561,False,Laguna Fire,47.0,33.578720000000004,-117.77395,"n Laguna Coast Wilderness Park, 2½ miles northeast of Laguna Beach",Orange,2016-06-26 13:10:00+00:00,2016-06-29 18:30:00+00:00,6,3 days 05:20:00,77.33333333333333
562,False,Bell Fire,45.0,38.5212,-120.8416,"off Hwy 49 and Bell Road, 4 miles north of Plymouth ",Amador,2016-09-23 13:12:00+00:00,2016-09-25 17:45:00+00:00,9,2 days 04:33:00,52.55
563,False,Kugelman Fire,45.0,36.099740000000004,-120.51057,"off of Kugelman St and Hwy 53, community of Lower Lake",Lake,2016-08-09 17:30:00+00:00,2016-08-10 17:00:00+00:00,8,0 days 23:30:00,23.5
564,False,Kuehner Fire,45.0,34.27619,-118.63264,"off Hwy 118 at Rocky Peak Rd, NE Simi Valley",Ventura,2016-07-01 14:00:00+00:00,2016-07-01 19:50:00+00:00,7,0 days 05:50:00,5.833333333333333
567,False,Dockery Fire,42.0,0.0,0.0,"off Hwy 36E & County Rd A1, west of Susanville ",Lassen,2016-07-30 16:25:00+00:00,2016-08-01 19:40:00+00:00,7,2 days 03:15:00,51.25
568,False,Boys Fire,40.0,38.558,-121.1309,"off of Boys Ranch Road and Scott Road, northwest of Rancho Murieta",Sacramento,2016-09-11 11:25:00+00:00,2016-09-12 19:00:00+00:00,9,1 days 07:35:00,31.583333333333332
569,False,Evergreen Fire,40.0,0.0,0.0,off Evergreen Street in Lakeland Village near Lake Elsinore ,Riverside,2016-08-28 15:23:00+00:00,2016-08-29 15:00:00+00:00,8,0 days 23:37:00,23.616666666666667
570,False,Franklin Fire,40.0,38.012640000000005,-122.1885,"Cummings Skyway & Franklin Canyon, 6 miles southeast of Rodeo",Contra Costa,2016-07-24 16:30:00+00:00,2016-07-24 19:00:00+00:00,7,0 days 02:30:00,2.5
573,False,Mina Fire,36.0,39.8748511,-123.42670109999999,"off Mina Rd & Trinity County Line, 12 miles northeast of Covelo",Mendocino,2016-08-30 13:35:00+00:00,2016-08-31 07:15:00+00:00,8,0 days 17:40:00,17.666666666666668
574,False,Knoxville Fire,36.0,38.68403,-122.26015,"Berryessa Knoxville Rd & East Side Rd, north of Lake Berryessa",Lake,2016-08-09 18:50:00+00:00,2016-08-10 17:00:00+00:00,8,0 days 22:10:00,22.166666666666668
575,False,Gopher Fire,35.0,33.22558,-117.14546999999999,"I-15 & Lawrence Welk Drive, Gopher Canyon",San Diego,2016-08-10 09:14:00+00:00,2016-08-11 18:30:00+00:00,8,1 days 09:16:00,33.266666666666666
578,False,Stagecoach Fire,35.0,37.96311,-120.67335,"off Stagecoach Rd and Hwy 4, south of Copperopolis",Calaveras,2016-07-12 15:19:00+00:00,2016-07-13 19:00:00+00:00,7,1 days 03:41:00,27.683333333333334
579,False,Campo Fire,33.0,38.22017,-120.8678,"off Campo Seco and Chili Camp Road, near Burson ",Calaveras,2016-06-27 18:00:00+00:00,2016-06-30 07:00:00+00:00,6,2 days 13:00:00,61.0
580,False,Moffett Fire,32.0,41.6314,-122.7933,"off of Moffett Creek Rd and Luce Gulch Rd, northeast of Fort Jones",Siskiyou,2016-09-12 16:28:00+00:00,2016-09-13 18:30:00+00:00,9,1 days 02:02:00,26.033333333333335
581,False,Frymire Fire,32.0,37.81434,-120.69521,"Off Frymire Rd & Morrison Rd, east of Oakdale",Tuolumne,2016-07-30 17:25:00+00:00,2016-08-01 08:05:00+00:00,7,1 days 14:40:00,38.666666666666664
582,False,Clay Fire,32.0,38.3131,-121.06452,off Highway 104 and Clay East Road near Herald,Sacramento,2016-06-03 16:57:00+00:00,2016-06-03 19:55:00+00:00,6,0 days 02:58:00,2.966666666666667
584,False,Lone Pine Fire,30.0,36.58972,-118.15588999999999,"Whitney Portal Rd. and OlivasRanch Rd., 3 miles West of Lone Pine",Inyo,2016-07-01 12:56:00+00:00,2016-07-02 20:00:00+00:00,7,1 days 07:04:00,31.066666666666666
587,False,Taglio Fire,30.0,37.2171,-121.08036000000001,"I-5 & Taglio Road, east of Gustine",Merced,2016-04-24 11:10:00+00:00,2016-04-24 15:30:00+00:00,4,0 days 04:20:00,4.333333333333333
589,False,Rock Fire,28.0,33.00056,-116.9571,"off Highway 67 & Rockhouse Road, near Ramona",San Diego,2016-07-22 14:47:00+00:00,2016-07-24 14:30:00+00:00,7,1 days 23:43:00,47.71666666666667
594,False,Alder Fire,25.0,0.0,0.0,"off of Hwy 50 at Riverton, west of Kyburz",El Dorado,2016-08-06 15:00:00+00:00,2016-08-07 19:18:00+00:00,8,1 days 04:18:00,28.3
595,False,North Branch Extension Fire,25.0,0.0,0.0,"Off Ogulin Rd & Highway 53, Clearlake Oaks",Lake,2016-07-29 14:55:00+00:00,2016-07-31 18:50:00+00:00,7,2 days 03:55:00,51.916666666666664
596,False,Aukum Fire,25.0,38.64107,-120.6955,off Mount Aukum Road & Grizzly Flat Road,El Dorado,2016-06-03 12:41:00+00:00,2016-06-04 15:30:00+00:00,6,1 days 02:49:00,26.816666666666666
597,False,Bryson Fire,25.0,35.8378273,-121.0381507,"Bryson-Hesperia Rd & Interlake Rd, west of Bradley ",Monterey,2016-05-12 14:13:00+00:00,2016-05-12 20:45:00+00:00,5,0 days 06:32:00,6.533333333333333
599,False,Stafford Fire,23.0,40.4572,-124.05803999999999,"Community of Stafford, 7 miles south of Fortuna",Humboldt,2016-08-11 14:57:00+00:00,2016-08-16 08:45:00+00:00,8,4 days 17:48:00,113.8
600,False,Table Fire,23.0,41.71847,-122.36923999999999,"Table Rock Rd & Harry Cash Rd, Montague",Siskiyou,2016-07-21 20:30:00+00:00,2016-07-22 12:00:00+00:00,7,0 days 15:30:00,15.5
602,False,Ken Fire,20.0,34.25858,-117.4415,Off I-15 Between Kenwood and Blue Cut in the Cajon Pass,San Bernardino,2016-09-03 21:51:00+00:00,2016-09-04 18:55:00+00:00,9,0 days 21:04:00,21.066666666666666
603,False,Mockingbird Fire,20.0,39.1408865,-122.9148951,"Off Hwy 29 & Mockingbird Lane, Upper Lake",Lake,2016-08-30 16:54:00+00:00,2016-08-31 07:05:00+00:00,8,0 days 14:11:00,14.183333333333334
604,False,Edison Fire,20.0,0.0,0.0,North of Ventura,Ventura,2016-05-12 14:13:00+00:00,2016-05-13 22:30:00+00:00,5,1 days 08:17:00,32.28333333333333
606,False,Shelter Fire,15.0,33.11645,-116.58542,"off Volcan Mountain, north of Julian",Ventura,2016-07-11 12:58:00+00:00,2016-07-12 10:30:00+00:00,7,0 days 21:32:00,21.533333333333335
609,False,Jacobson Fire,10.0,36.217,-118.551,Jacobson Drainage in the Golden Trout Wilderness,Tulare,2016-10-20 17:00:00+00:00,2016-12-19 13:30:00+00:00,10,59 days 20:30:00,1436.5
610,False,Mokelumne Fire,0.0,38.575540000000004,-120.00606,Mokelumne Wilderness,Alpine,2016-08-18 12:05:00+00:00,2016-08-30 12:05:00+00:00,8,12 days 00:00:00,288.0
615,False,Gorman Fire,0.0,34.6888731,-118.78925929999998,off northbound Interstate 5 at Gorman Creek,Los Angeles,2016-04-19 13:09:00+00:00,2016-04-19 15:30:00+00:00,4,0 days 02:21:00,2.35
616,False,Thomas Fire,281893.0,34.415209999999995,-119.09123999999998,"Hwy 150 and Hwy 126, north of Santa Paula ",Santa Barbara,2017-12-04 18:28:00+00:00,2019-03-14 11:24:00+00:00,12,464 days 16:56:00,11152.933333333332
618,False,Long Valley Fire,83733.0,40.07045,-120.14013,"off Hwy 395 and Cowboy Joe Rd, 3 miles north of Doyle",Lassen,2017-07-11 14:15:00+00:00,2018-01-09 11:52:00+00:00,7,181 days 21:37:00,4365.616666666667
619,False,Modoc July Complex,83120.0,0.0,0.0,throughout Modoc County,Modoc,2017-07-24 12:00:00+00:00,2018-01-09 12:05:00+00:00,7,169 days 00:05:00,4056.0833333333335
620,False,Detwiler Fire,81826.0,37.61757,-120.21321,"Detwiler Rd and Hunters Valley Rd, 2 miles east of Lake McClure",Mariposa,2017-07-16 15:56:00+00:00,2018-01-09 11:57:00+00:00,7,176 days 20:01:00,4244.016666666666
621,False,Eclipse Complex,78698.0,41.841,-123.47399999999999,"5 miles W of Happy Camp, CA",Siskiyou,2017-08-15 07:55:00+00:00,2018-01-09 12:43:00+00:00,8,147 days 04:48:00,3532.8
